pdb_id,pdb_id_2,chain_1_elements,chain_2_elements,chain_2.1,total_chains,chain_1_id,chain_2_id,chain_1,chain_2,chain_1_protein_name,chain_2_protein_name,chain_1_organism,chain_2_organism,chain_1_aa_len,chain_2_aa_len,percent_of_simmilariry,protein_pair_type,chain_1.1
8UMO,8UMO_2_3,B,J,3,"B,J",8UMO_2,8UMO_3,2,3,Beta-2-microglobulin,"Killer cell lectin-like receptor, subfamily D, member 1",Mus musculus (10090),Mus musculus (10090),99,120,17.741935483871,heteromeric proteins,2
6B9X,6B9X_4_5,D,E,5,"D,E",6B9X_4,6B9X_5,4,5,Ragulator complex protein LAMTOR4,Hepatitis B virus x interacting protein,Homo sapiens (9606),Homo sapiens (9606),99,173,21.9730941704036,heteromeric proteins,4
5X6V,5X6V_4_6,D,F,6,"D,F",5X6V_4,5X6V_6,4,6,Ragulator complex protein LAMTOR4,Ras-related GTP-binding protein A,Homo sapiens (9606),Homo sapiens (9606),99,135,20.6185567010309,heteromeric proteins,4
5X6V,5X6V_4_7,D,G,7,"D,G",5X6V_4,5X6V_7,4,7,Ragulator complex protein LAMTOR4,Ras-related GTP-binding protein C,Homo sapiens (9606),Mus musculus (10090),99,139,21.4285714285714,heteromeric proteins,4
5WLG,5WLG_2_4,"B,G","I,D",4,"B,G,I,D",5WLG_2,5WLG_4,2,4,Beta-2-microglobulin,"T cell receptor alpha variable 8D-2,Human nkt tcr alpha chain",Mus musculus (10090),Mus musculus (10090),99,182,18.5654008438819,heteromeric proteins,2
5TIL,5TIL_2_6,"E,B",K,6,"E,B,K",5TIL_2,5TIL_6,2,6,Beta-2-microglobulin,Alpha chain of murine P14 T cell receptor,Mus musculus (10090),Mus musculus (10090),99,160,22.1698113207547,heteromeric proteins,2
5TIL,5TIL_2_5,"E,B","L,H",5,"E,B,L,H",5TIL_2,5TIL_5,2,5,Beta-2-microglobulin,Beta chain of murine T cell receptor P14,Mus musculus (10090),Mus musculus (10090),99,238,17.4216027874564,heteromeric proteins,2
3VWK,3VWK_2_3,B,C,3,"B,C",3VWK_2,3VWK_3,2,3,Beta-2-microglobulin,NKT15 T cell receptor alpha-chain,Homo sapiens (9606),Homo sapiens (9606),99,209,20.3125,heteromeric proteins,2
2NX5,2NX5_2_4,"R,L,B,Q,G","S,D,I,N,T",4,"R,L,B,Q,G,S,D,I,N,T",2NX5_2,2NX5_4,2,4,Beta-2-microglobulin,ELS4 TCR alpha chain,Homo sapiens (9606),Homo sapiens (9606),99,188,21.6101694915254,heteromeric proteins,2
2DYR,2DYR_6_9,"F,S","I,V",9,"F,S,I,V",2DYR_6,2DYR_9,6,9,Cytochrome c oxidase polypeptide Vb,Cytochrome c oxidase polypeptide VIc,Bos taurus (9913),Bos taurus (9913),98,73,17.9310344827586,heteromeric proteins,6
1V54,1V54_6_8,"F,S","U,H",8,"F,S,U,H",1V54_6,1V54_8,6,8,Cytochrome c oxidase polypeptide Vb,Cytochrome c oxidase polypeptide VIb,Bos taurus (9913),Bos taurus (9913),98,85,18.0645161290323,heteromeric proteins,6
8FY0,8FY0_3_4,C,D,4,"C,D",8FY0_3,8FY0_4,3,4,Elongin-C,Bcl-2-like protein 1,Homo sapiens (9606),Homo sapiens (9606),97,232,17.5,heteromeric proteins,3
7DKZ,7DKZ_11_15,"K,G",L,15,"K,G,L",7DKZ_11,7DKZ_15,11,15,PsaG,PsaL,Pisum sativum (3888),Pisum sativum (3888),97,157,24.5098039215686,heteromeric proteins,11
5L8R,5L8R_11_3,"K,G","3,C",3,"K,G,3,C",5L8R_11,5L8R_3,11,3,PsaG,"Chlorophyll a-b binding protein 3, chloroplastic",Pisum sativum (3888),Pisum sativum (3888),97,275,20.3883495145631,heteromeric proteins,11
5L8R,5L8R_11_2,"K,G","B,2",2,"K,G,B,2",5L8R_11,5L8R_2,11,2,PsaG,"Chlorophyll a-b binding protein, chloroplastic",Pisum sativum (3888),Pisum sativum (3888),97,269,18.4466019417476,heteromeric proteins,11
5L8R,5L8R_11_5,"K,G","E,A",5,"K,G,E,A",5L8R_11,5L8R_5,11,5,PsaG,Photosystem I P700 chlorophyll a apoprotein A1,Pisum sativum (3888),Pisum sativum (3888),97,758,10.7512953367876,heteromeric proteins,11
5L8R,5L8R_11_7,"K,G","G,C",7,"K,G,G,C",5L8R_11,5L8R_7,11,7,PsaG,Photosystem I iron-sulfur center,Pisum sativum (3888),Pisum sativum (3888),97,81,19.4630872483221,heteromeric proteins,11
5L8R,5L8R_11_12,"K,G","L,H",12,"K,G,L,H",5L8R_11,5L8R_12,11,12,PsaG,Photosystem I reaction center subunit VI,Pisum sativum (3888),Pisum sativum (3888),97,88,20.9150326797386,heteromeric proteins,11
4Y28,4Y28_6_9,"F,G","I,D",9,"F,G,I,D",4Y28_6,4Y28_9,6,9,photosystem I reaction center,"Photosystem I reaction center subunit II, chloroplastic",Pisum sativum (3888),Pisum sativum (3888),97,147,22.6130653266332,heteromeric proteins,6
4Y28,4Y28_6_7,"F,G","L,G",7,"F,G,L,G",4Y28_6,4Y28_7,6,7,photosystem I reaction center,Putative uncharacterized protein,Pisum sativum (3888),Pisum sativum (3888),97,167,25.1184834123223,heteromeric proteins,6
2Y69,2Y69_7_9,"G,T","I,V",9,"G,T,I,V",2Y69_7,2Y69_9,7,9,CYTOCHROME C OXIDASE POLYPEPTIDE 6A2,CYTOCHROME C OXIDASE POLYPEPTIDE VIC,BOS TAURUS (9913),BOS TAURUS (9913),97,74,21.2765957446808,heteromeric proteins,7
4M78,4M78_1_3,"A,H","J,C",3,"A,H,J,C",4M78_1,4M78_3,1,3,U6 snRNA-associated Sm-like protein LSm8,U6 snRNA-associated Sm-like protein LSm3,Saccharomyces cerevisiae (559292),Saccharomyces cerevisiae (559292),96,89,25.8503401360544,heteromeric proteins,1
4M78,4M78_1_4,"A,H","K,D",4,"A,H,K,D",4M78_1,4M78_4,1,4,U6 snRNA-associated Sm-like protein LSm8,U6 snRNA-associated Sm-like protein LSm6,Saccharomyces cerevisiae (559292),Saccharomyces cerevisiae (559292),96,86,23.8095238095238,heteromeric proteins,1
4M78,4M78_1_6,"A,H","F,M",6,"A,H,F,M",4M78_1,4M78_6,1,6,U6 snRNA-associated Sm-like protein LSm8,U6 snRNA-associated Sm-like protein LSm7,Saccharomyces cerevisiae (559292),Saccharomyces cerevisiae (559292),96,115,24.8520710059172,heteromeric proteins,1
4JGH,4JGH_3_4,C,D,4,"C,D",4JGH_3,4JGH_4,3,4,Transcription elongation factor B polypeptide 1,Cullin-5,Mus musculus (10090),Homo sapiens (9606),96,378,16.4619164619165,heteromeric proteins,3
1SFC,1SFC_1_2,"I,E,A","F,B,J",2,"I,E,A,F,B,J",1SFC_1,1SFC_2,1,2,PROTEIN (SYNAPTOBREVIN 2),PROTEIN (SYNTAXIN 1A),Rattus norvegicus (10116),Rattus norvegicus (10116),96,83,18.5430463576159,heteromeric proteins,1
1LQB,1LQB_2_4,B,D,4,"B,D",1LQB_2,1LQB_4,2,4,Elongin C,Hypoxia-inducible factor 1 ALPHA,Homo sapiens (9606),,96,34,12.0689655172414,heteromeric proteins,2
4XK8,4XK8_7_15,"g,G","3,8",15,"g,G,3,8",4XK8_7,4XK8_15,7,15,"Photosystem I reaction center subunit V, chloroplastic","Chlorophyll a-b binding protein 3, chloroplastic",Pisum sativum (3888),Pisum sativum (3888),95,218,21.7898832684825,heteromeric proteins,7
4XK8,4XK8_7_16,"g,G","4,9",16,"g,G,4,9",4XK8_7,4XK8_16,7,16,"Photosystem I reaction center subunit V, chloroplastic","Chlorophyll a-b binding protein P4, chloroplastic",Pisum sativum (3888),Pisum sativum (3888),95,196,21.7573221757322,heteromeric proteins,7
4XK8,4XK8_7_10,"g,G","J,j",10,"g,G,J,j",4XK8_7,4XK8_10,7,10,"Photosystem I reaction center subunit V, chloroplastic",Photosystem I reaction center subunit IX,Pisum sativum (3888),Pisum sativum (3888),95,39,17.5438596491228,heteromeric proteins,7
4XK8,4XK8_7_14,"g,G","7,2",14,"g,G,7,2",4XK8_7,4XK8_14,7,14,"Photosystem I reaction center subunit V, chloroplastic",Type II chlorophyll a/b binding protein from photosystem I,Pisum sativum (3888),Pisum sativum (3888),95,206,19.4444444444444,heteromeric proteins,7
4M75,4M75_2_7,"I,B","N,G",7,"I,B,N,G",4M75_2,4M75_7,2,7,U6 snRNA-associated Sm-like protein Lsm2,U6 snRNA-associated Sm-like protein Lsm4,Saccharomyces cerevisiae (559292),Saccharomyces cerevisiae (559292),95,122,21.9101123595506,heteromeric proteins,2
7VUW,7VUW_6_3,"F,S","P,C",3,"F,S,P,C",7VUW_6,7VUW_3,6,3,"Cytochrome c oxidase subunit 5B, mitochondrial",Cytochrome c oxidase subunit 3,Bos taurus (9913),Bos taurus (9913),94,259,17.2757475083056,heteromeric proteins,6
7VUW,7VUW_6_5,"F,S","R,E",5,"F,S,R,E",7VUW_6,7VUW_5,6,5,"Cytochrome c oxidase subunit 5B, mitochondrial","Cytochrome c oxidase subunit 5A, mitochondrial",Bos taurus (9913),Bos taurus (9913),94,105,22.8395061728395,heteromeric proteins,6
5XDX,5XDX_6_9,"F,S","I,V",9,"F,S,I,V",5XDX_6,5XDX_9,6,9,"Cytochrome c oxidase subunit 5B, mitochondrial",Cytochrome c oxidase polypeptide VIc,Bos taurus (9913),Bos taurus (9913),94,73,18.4397163120567,heteromeric proteins,6
1PYT,1PYT_1_2,A,B,2,"A,B",1PYT_1,1PYT_2,1,2,PROCARBOXYPEPTIDASE A,PROCARBOXYPEPTIDASE A,Bos taurus (9913),Bos taurus (9913),94,309,17.1511627906977,homomeric proteins,1
1KYO,1KYO_8_12,"S,H",W,12,"S,H,W",1KYO_8,1KYO_12,8,12,UBIQUINOL-CYTOCHROME C REDUCTASE COMPLEX UBIQUINONE-BINDING PROTEIN QP-C,"CYTOCHROME C, ISO-1",Saccharomyces cerevisiae (4932),Saccharomyces cerevisiae (4932),93,108,22.5609756097561,heteromeric proteins,8
1KYO,1KYO_8_9,"S,H","I,T",9,"S,H,I,T",1KYO_8,1KYO_9,8,9,UBIQUINOL-CYTOCHROME C REDUCTASE COMPLEX UBIQUINONE-BINDING PROTEIN QP-C,UBIQUINOL-CYTOCHROME C REDUCTASE COMPLEX 7.3 KD PROTEIN,Saccharomyces cerevisiae (4932),Saccharomyces cerevisiae (4932),93,57,19.047619047619,heteromeric proteins,8
5XJL,5XJL_4_5,E,"F,E",5,"E,F,E",5XJL_4,5XJL_5,4,5,Small nuclear ribonucleoprotein E,Small nuclear ribonucleoprotein F,Homo sapiens (9606),Homo sapiens (9606),92,86,18.6666666666667,heteromeric proteins,4
5XJL,5XJL_4_6,E,"F,G",6,"E,F,G",5XJL_4,5XJL_6,4,6,Small nuclear ribonucleoprotein E,Small nuclear ribonucleoprotein G,Homo sapiens (9606),Homo sapiens (9606),92,76,25.3731343283582,heteromeric proteins,4
5XJL,5XJL_4_7,E,"M,G",7,"E,M,G",5XJL_4,5XJL_7,4,7,Small nuclear ribonucleoprotein E,Survival motor neuron protein,Homo sapiens (9606),Homo sapiens (9606),92,37,17.2727272727273,heteromeric proteins,4
4F7U,4F7U_3_6,"F,E,H","Q,P",6,"F,E,H,Q,P",4F7U_3,4F7U_6,3,6,Small nuclear ribonucleoprotein E,Methylosome subunit pICln,Mus musculus (10090),Drosophila melanogaster (7227),92,129,20.1086956521739,heteromeric proteins,3
7RTK,7RTK_2_4,B,D,4,"B,D",7RTK_2,7RTK_4,2,4,LYR motif-containing protein 4,"Iron-sulfur cluster assembly enzyme ISCU, mitochondrial",Homo sapiens (9606),Homo sapiens (9606),91,143,18.7817258883249,heteromeric proteins,2
5X6V,5X6V_3_5,C,E,5,"C,E",5X6V_3,5X6V_5,3,5,Ragulator complex protein LAMTOR5,Ragulator complex protein LAMTOR1,Homo sapiens (9606),Homo sapiens (9606),91,123,20.2247191011236,heteromeric proteins,3
5X6V,5X6V_3_6,C,F,6,"C,F",5X6V_3,5X6V_6,3,6,Ragulator complex protein LAMTOR5,Ras-related GTP-binding protein A,Homo sapiens (9606),Homo sapiens (9606),91,135,21.505376344086,heteromeric proteins,3
5X6V,5X6V_3_7,C,G,7,"C,G",5X6V_3,5X6V_7,3,7,Ragulator complex protein LAMTOR5,Ras-related GTP-binding protein C,Homo sapiens (9606),Mus musculus (10090),91,139,22.3404255319149,heteromeric proteins,3
6HJL,6HJL_3_4,"C,G,H,D","G,H",4,"C,G,H,D,G,H",6HJL_3,6HJL_4,3,4,Affimer ADB13,Affimer ADB13,synthetic construct (32630),synthetic construct (32630),90,88,97.7777777777778,homomeric proteins,3
4Y28,4Y28_11_15,"K,H",1,15,"K,H,1",4Y28_11,4Y28_15,11,15,Photosystem I reaction center subunit VI,Light-harvesting complex I chlorophyll A/B-binding protein,Pisum sativum (3888),Pisum sativum (3888),90,202,19.672131147541,heteromeric proteins,11
4Y28,4Y28_11_9,"K,H","I,D",9,"K,H,I,D",4Y28_11,4Y28_9,11,9,Photosystem I reaction center subunit VI,"Photosystem I reaction center subunit II, chloroplastic",Pisum sativum (3888),Pisum sativum (3888),90,147,22.7979274611399,heteromeric proteins,11
4Y28,4Y28_11_5,"K,H","F,E",5,"K,H,F,E",4Y28_11,4Y28_5,11,5,Photosystem I reaction center subunit VI,Photosystem I reaction center subunit III,Pisum sativum (3888),Pisum sativum (3888),90,154,21.3930348258706,heteromeric proteins,11
4Y28,4Y28_11_13,"K,H",2,13,"K,H,2",4Y28_11,4Y28_13,11,13,Photosystem I reaction center subunit VI,Type II chlorophyll a/b binding protein from photosystem I,Pisum sativum (3888),Pisum sativum (3888),90,269,18.4818481848185,heteromeric proteins,11
4Y28,4Y28_11_6,"K,H","F,G",6,"K,H,F,G",4Y28_11,4Y28_6,11,6,Photosystem I reaction center subunit VI,photosystem I reaction center,Pisum sativum (3888),Pisum sativum (3888),90,97,19.8717948717949,heteromeric proteins,11
6YPC,6YPC_4_5,W,I,5,"W,I",6YPC_4,6YPC_5,4,5,Inner kinetochore subunit WIP1,Inner kinetochore subunit CTF3,Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (559292),Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (559292),89,251,18.0555555555556,heteromeric proteins,4
5YK5,5YK5_2_4,B,D,4,"B,D",5YK5_2,5YK5_4,2,4,Ragulator complex protein LAMTOR5,Ragulator complex protein LAMTOR5,Homo sapiens (9606),Homo sapiens (9606),89,86,96.6292134831461,homomeric proteins,2
4C92,4C92_3_4,C,D,4,"C,D",4C92_3,4C92_4,3,4,U6 SNRNA-ASSOCIATED SM-LIKE PROTEIN LSM3,U6 SNRNA-ASSOCIATED SM-LIKE PROTEIN LSM4,SACCHAROMYCES CEREVISIAE (4932),SACCHAROMYCES CEREVISIAE (4932),89,114,21.5568862275449,heteromeric proteins,3
4C92,4C92_3_5,C,E,5,"C,E",4C92_3,4C92_5,3,5,U6 SNRNA-ASSOCIATED SM-LIKE PROTEIN LSM3,U6 SNRNA-ASSOCIATED SM-LIKE PROTEIN LSM5,SACCHAROMYCES CEREVISIAE (4932),SACCHAROMYCES CEREVISIAE (4932),89,93,27.2727272727273,heteromeric proteins,3
4C92,4C92_3_6,C,F,6,"C,F",4C92_3,4C92_6,3,6,U6 SNRNA-ASSOCIATED SM-LIKE PROTEIN LSM3,U6 SNRNA-ASSOCIATED SM-LIKE PROTEIN LSM6,SACCHAROMYCES CEREVISIAE (4932),SACCHAROMYCES CEREVISIAE (4932),89,86,25.8992805755396,heteromeric proteins,3
5L8R,5L8R_12_5,"L,H","E,A",5,"L,H,E,A",5L8R_12,5L8R_5,12,5,Photosystem I reaction center subunit VI,Photosystem I P700 chlorophyll a apoprotein A1,Pisum sativum (3888),Pisum sativum (3888),88,758,9.72762645914397,heteromeric proteins,12
5L8R,5L8R_12_7,"L,H","G,C",7,"L,H,G,C",5L8R_12,5L8R_7,12,7,Photosystem I reaction center subunit VI,Photosystem I iron-sulfur center,Pisum sativum (3888),Pisum sativum (3888),88,81,17.3611111111111,heteromeric proteins,12
5L8R,5L8R_12_13,"L,H",I,13,"L,H,I",5L8R_12,5L8R_13,12,13,Photosystem I reaction center subunit VI,Photosystem I reaction center subunit VIII,Pisum sativum (3888),Pisum sativum (3888),88,40,18.5185185185185,heteromeric proteins,12
5L8R,5L8R_12_8,"L,H","H,D",8,"L,H,H,D",5L8R_12,5L8R_8,12,8,Photosystem I reaction center subunit VI,PsaD,Pisum sativum (3888),Pisum sativum (3888),88,143,22.8723404255319,heteromeric proteins,12
5L8R,5L8R_12_16,"L,H",L,16,"L,H,L",5L8R_12,5L8R_16,12,16,Photosystem I reaction center subunit VI,Putative uncharacterized protein,Pisum sativum (3888),Pisum sativum (3888),88,157,21.2871287128713,heteromeric proteins,12
1L4A,1L4A_2_3,B,C,3,"B,C",1L4A_2,1L4A_3,2,3,S-SYNTAXIN,S-SNAP25 fusion protein,Loligo pealei (1051067),Loligo pealei (1051067),88,83,25.7352941176471,heteromeric proteins,2
4F6R,4F6R_3_4,C,D,4,"C,D",4F6R_3,4F6R_4,3,4,Stathmin-like domain R1,Designed ankyrin repeat protein (DARPIN) D2,Artificial gene (32630),Artificial gene (32630),87,169,20.18779342723,heteromeric proteins,3
5XJL,5XJL_5_7,"F,E","M,G",7,"F,E,M,G",5XJL_5,5XJL_7,5,7,Small nuclear ribonucleoprotein F,Survival motor neuron protein,Homo sapiens (9606),Homo sapiens (9606),86,37,13.8888888888889,heteromeric proteins,5
5MNJ,5MNJ_3_4,"G,C","D,H",4,"G,C,D,H",5MNJ_3,5MNJ_4,3,4,E3 ubiquitin-protein ligase Mdm2,Protein Mdm4,Homo sapiens (9606),Homo sapiens (9606),86,64,28.2051282051282,heteromeric proteins,3
5JQL,5JQL_2_5,"J,D,F,L,B",H,5,"J,D,F,L,B,H",5JQL_2,5JQL_5,2,5,Mitochondrial distribution and morphology protein 35,Mitochondrial distribution and morphology protein 35,Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (559292),Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (559292),86,86,100,homomeric proteins,2
4M75,4M75_4_7,"K,D","N,G",7,"K,D,N,G",4M75_4,4M75_7,4,7,U6 snRNA-associated Sm-like protein Lsm6,U6 snRNA-associated Sm-like protein Lsm4,Saccharomyces cerevisiae (559292),Saccharomyces cerevisiae (559292),86,122,23.8095238095238,heteromeric proteins,4
4F7U,4F7U_4_6,"F,I,G,H","Q,P",6,"F,I,G,H,Q,P",4F7U_4,4F7U_6,4,6,Small nuclear ribonucleoprotein F,Methylosome subunit pICln,Xenopus laevis (8355),Drosophila melanogaster (7227),86,129,23.5632183908046,heteromeric proteins,4
4RKU,4RKU_13_16,N,3,16,"N,3",4RKU_13,4RKU_16,13,16,Photosystem I-N subunit,"Chlorophyll a-b binding protein 3, chloroplastic",Pisum sativum (3888),Pisum sativum (3888),85,275,15.3846153846154,heteromeric proteins,13
4RKU,4RKU_13_14,N,"N,1",14,"N,N,1",4RKU_13,4RKU_14,13,14,Photosystem I-N subunit,"Chlorophyll a-b binding protein 6A, chloroplastic",Pisum sativum (3888),Pisum sativum (3888),85,182,19.1964285714286,heteromeric proteins,13
4RKU,4RKU_13_2,N,B,2,"N,B",4RKU_13,4RKU_2,13,2,Photosystem I-N subunit,Photosystem I P700 chlorophyll a apoprotein A2,Pisum sativum (3888),Pisum sativum (3888),85,731,8.8,heteromeric proteins,13
4RKU,4RKU_13_4,N,D,4,"N,D",4RKU_13,4RKU_4,13,4,Photosystem I-N subunit,"Photosystem I reaction center subunit II, chloroplastic",Pisum sativum (3888),Pisum sativum (3888),85,137,19.3548387096774,heteromeric proteins,13
4RKU,4RKU_13_6,N,F,6,"N,F",4RKU_13,4RKU_6,13,6,Photosystem I-N subunit,"Photosystem I reaction center subunit III, chloroplastic",Pisum sativum (3888),Pisum sativum (3888),85,152,21.5384615384615,heteromeric proteins,13
4RKU,4RKU_13_5,N,E,5,"N,E",4RKU_13,4RKU_5,13,5,Photosystem I-N subunit,"Photosystem I reaction center subunit IV B, chloroplastic",Pisum sativum (3888),Pisum sativum (3888),85,63,16.5354330708661,heteromeric proteins,13
4RKU,4RKU_13_15,N,2,15,"N,2",4RKU_13,4RKU_15,13,15,Photosystem I-N subunit,Type II chlorophyll a/b binding protein from photosystem I,Pisum sativum (3888),Pisum sativum (3888),85,199,17.3553719008264,heteromeric proteins,13
2ZXW,2ZXW_7_10,"G,T","J,W",10,"G,T,J,W",2ZXW_7,2ZXW_10,7,10,Cytochrome c oxidase polypeptide 6A2,Cytochrome c oxidase polypeptide 7A1,Bos taurus (9913),Bos taurus (9913),85,59,19.0082644628099,heteromeric proteins,7
2ZXW,2ZXW_7_13,"G,T","M,Z",13,"G,T,M,Z",2ZXW_7,2ZXW_13,7,13,Cytochrome c oxidase polypeptide 6A2,Cytochrome c oxidase polypeptide 8H,Bos taurus (9913),Bos taurus (9913),85,46,20.1834862385321,heteromeric proteins,7
2ZXW,2ZXW_7_12,"G,T","Y,L",12,"G,T,Y,L",2ZXW_7,2ZXW_12,7,12,Cytochrome c oxidase polypeptide 6A2,Cytochrome c oxidase subunit 7C,Bos taurus (9913),Bos taurus (9913),85,47,17.8571428571429,heteromeric proteins,7
7D5X,7D5X_7_1,"G,T","N,A",1,"G,T,N,A",7D5X_7,7D5X_1,7,1,"Cytochrome c oxidase subunit 6A2, mitochondrial",Cytochrome c oxidase subunit 1,Bos taurus (9913),Bos taurus (9913),84,514,12.1951219512195,heteromeric proteins,7
7D5X,7D5X_7_2,"G,T","B,O",2,"G,T,B,O",7D5X_7,7D5X_2,7,2,"Cytochrome c oxidase subunit 6A2, mitochondrial",Cytochrome c oxidase subunit 2,Bos taurus (9913),Bos taurus (9913),84,227,16.9172932330827,heteromeric proteins,7
7D5X,7D5X_7_3,"G,T","P,C",3,"G,T,P,C",7D5X_7,7D5X_3,7,3,"Cytochrome c oxidase subunit 6A2, mitochondrial",Cytochrome c oxidase subunit 3,Bos taurus (9913),Bos taurus (9913),84,259,17.8694158075601,heteromeric proteins,7
7D5X,7D5X_7_6,"G,T","F,S",6,"G,T,F,S",7D5X_7,7D5X_6,7,6,"Cytochrome c oxidase subunit 6A2, mitochondrial","Cytochrome c oxidase subunit 5B, mitochondrial",Bos taurus (9913),Bos taurus (9913),84,94,24.4755244755245,heteromeric proteins,7
7D5W,7D5W_7_5,"G,T","R,E",5,"G,T,R,E",7D5W_7,7D5W_5,7,5,"Cytochrome c oxidase subunit 6A2, mitochondrial","Cytochrome c oxidase subunit 5A, mitochondrial",Bos taurus (9913),Bos taurus (9913),84,105,21.1538461538462,heteromeric proteins,7
5YK5,5YK5_1_3,A,C,3,"A,C",5YK5_1,5YK5_3,1,3,Ragulator complex protein LAMTOR4,Ragulator complex protein LAMTOR4,Homo sapiens (9606),Homo sapiens (9606),84,84,95.3488372093023,homomeric proteins,1
5YK5,5YK5_1_2,A,B,2,"A,B",5YK5_1,5YK5_2,1,2,Ragulator complex protein LAMTOR4,Ragulator complex protein LAMTOR5,Homo sapiens (9606),Homo sapiens (9606),84,89,21.830985915493,heteromeric proteins,1
4XK8,4XK8_11_13,"k,K","6,1",13,"k,K,6,1",4XK8_11,4XK8_13,11,13,Photosystem I reaction center subunit X psaK,"Chlorophyll a-b binding protein 6, chloroplastic",Pisum sativum (3888),Pisum sativum (3888),84,195,19.7424892703863,heteromeric proteins,11
4XK8,4XK8_11_12,"k,K","L,l",12,"k,K,L,l",4XK8_11,4XK8_12,11,12,Photosystem I reaction center subunit X psaK,Putative uncharacterized protein,Pisum sativum (3888),Pisum sativum (3888),84,153,24.7368421052632,heteromeric proteins,11
5W5D,5W5D_5_6,E,F,6,"E,F",5W5D_5,5W5D_6,5,6,Complexin-1,Synaptotagmin-1,Rattus norvegicus (10116),Rattus norvegicus (10116),83,152,18.6868686868687,heteromeric proteins,5
5D2M,5D2M_2_4,"E,B",G,4,"E,B,G",5D2M_2,5D2M_4,2,4,Small ubiquitin-related modifier 2,Zinc finger protein 451,Homo sapiens (9606),Homo sapiens (9606),83,65,19.3548387096774,heteromeric proteins,2
1SFC,1SFC_3_4,"K,G,C","D,L,H",4,"K,G,C,D,L,H",1SFC_3,1SFC_4,3,4,PROTEIN (SNAP-25B),PROTEIN (SNAP-25B),Rattus norvegicus (10116),Rattus norvegicus (10116),83,87,26.8656716417911,homomeric proteins,3
1SFC,1SFC_2_3,"F,B,J","K,G,C",3,"F,B,J,K,G,C",1SFC_2,1SFC_3,2,3,PROTEIN (SYNTAXIN 1A),PROTEIN (SNAP-25B),Rattus norvegicus (10116),Rattus norvegicus (10116),83,83,23.8805970149254,heteromeric proteins,2
1L4A,1L4A_3_4,C,D,4,"C,D",1L4A_3,1L4A_4,3,4,S-SNAP25 fusion protein,S-SNAP25 fusion protein,Loligo pealei (1051067),Loligo pealei (1051067),83,87,24.0875912408759,homomeric proteins,3
1L4A,1L4A_3_5,C,E,5,"C,E",1L4A_3,1L4A_5,3,5,S-SNAP25 fusion protein,SYNAPHIN A,Loligo pealei (1051067),Loligo pealei (1051067),83,79,23.6641221374046,heteromeric proteins,3
8J8P,8J8P_2_3,A,"P,C",3,"A,P,C",8J8P_2,8J8P_3,2,3,CDC73-like protein,PAF1-like protein,Saccharomyces eubayanus (1080349),Saccharomyces eubayanus (1080349),81,111,23.0769230769231,heteromeric proteins,2
7DKZ,7DKZ_7_9,"G,C","I,E",9,"G,C,I,E",7DKZ_7,7DKZ_9,7,9,Photosystem I iron-sulfur center,PsaE,Pisum sativum (3888),Pisum sativum (3888),81,66,17.6,heteromeric proteins,7
6UE5,6UE5_3_4,C,D,4,"C,D",6UE5_3,6UE5_4,3,4,RBM39,DET1- and DDB1-associated protein 1,Homo sapiens (9606),Homo sapiens (9606),81,101,20.5298013245033,heteromeric proteins,3
5MNJ,5MNJ_2_3,"F,B","G,C",3,"F,B,G,C",5MNJ_2,5MNJ_3,2,3,Polyubiquitin-B,E3 ubiquitin-protein ligase Mdm2,Homo sapiens (9606),Homo sapiens (9606),81,86,19.2857142857143,heteromeric proteins,2
5L8R,5L8R_7_8,"G,C","H,D",8,"G,C,H,D",5L8R_7,5L8R_8,7,8,Photosystem I iron-sulfur center,PsaD,Pisum sativum (3888),Pisum sativum (3888),81,143,19.1489361702128,heteromeric proteins,7
3VH5,3VH5_2_4,D,"W,D",4,"D,W,D",3VH5_2,3VH5_4,2,4,CENP-X,CENP-W,Gallus gallus (9031),Gallus gallus (9031),81,77,25.3968253968254,heteromeric proteins,2
3L74,3L74_7_9,"Q,G,T","I,V,S",9,"Q,G,T,I,V,S",3L74_7,3L74_9,7,9,MITOCHONDRIAL UBIQUINOL-CYTOCHROME C REDUCTASE UBIQUINONE-BINDING PROTEIN QP-C,"CYTOCHROME B-C1 COMPLEX SUBUNIT RIESKE, MITOCHONDRIAL",GALLUS GALLUS (9031),GALLUS GALLUS (9031),81,47,16.3636363636364,heteromeric proteins,7
2NPS,2NPS_3_4,C,D,4,"C,D",2NPS_3,2NPS_4,3,4,Vesicle transport through interaction with t-SNAREs homolog 1A,Syntaxin-6,Rattus norvegicus (10116),Homo sapiens (9606),81,82,26.3565891472868,heteromeric proteins,3
7TAY,7TAY_7_10,G,J,10,"G,J",7TAY_7,7TAY_10,7,10,Cytochrome b-c1 complex subunit 8,Cytochrome b-c1 complex subunit 9,Bos taurus (9913),Bos taurus (9913),80,63,22.2222222222222,heteromeric proteins,7
7DKZ,7DKZ_16_3,K,"3,C",3,"K,3,C",7DKZ_16,7DKZ_3,16,3,PSI-K,"Chlorophyll a-b binding protein 3, chloroplastic",Pisum sativum (3888),Pisum sativum (3888),80,275,17.5496688741722,heteromeric proteins,16
